vin_prefix,year,make,model
3VWRZ71_9,2009,Volkswagen,Jetta
3VWAZ7A_A,2010,Volkswagen,Jetta
3VWHL7A_A,2010,Volkswagen,Jetta
3VWJZ7A_A,2010,Volkswagen,Jetta
3VWRX7A_A,2010,Volkswagen,Jetta
3VW2K7A_B,2011,Volkswagen,Jetta
3VWDX7A_B,2011,Volkswagen,Jetta
3VW1K7A_C,2012,Volkswagen,Jetta
3VW4A7A_C,2012,Volkswagen,Jetta
3VW567A_C,2012,Volkswagen,Jetta
3VW2K7A_D,2013,Volkswagen,Jetta
3VW467A_D,2013,Volkswagen,Jetta
3VW4A7A_D,2013,Volkswagen,Jetta
3VWDP7A_D,2013,Volkswagen,Jetta
3VWDX7A_D,2013,Volkswagen,Jetta
3VWPP7A_D,2013,Volkswagen,Jetta
3VW1K7A_E,2014,Volkswagen,Jetta
3VW2K7A_E,2014,Volkswagen,Jetta
3VW4S7A_E,2014,Volkswagen,Jetta
3VWB17A_E,2014,Volkswagen,Jetta
3VWD17A_E,2014,Volkswagen,Jetta
3VW1K7A_F,2015,Volkswagen,Jetta
3VW2K7A_F,2015,Volkswagen,Jetta
3VWD07A_F,2015,Volkswagen,Jetta
3VWD17A_F,2015,Volkswagen,Jetta
3VW167A_G,2016,Volkswagen,Jetta
3VW267A_G,2016,Volkswagen,Jetta
3VW637A_G,2016,Volkswagen,Jetta
3VWD17A_G,2016,Volkswagen,Jetta
3VWL17A_G,2016,Volkswagen,Jetta
3VW2B7A_H,2017,Volkswagen,Jetta
3VW4T7A_H,2017,Volkswagen,Jetta
3VWCD21_Y,2000,Volkswagen,New Beetle
3VWDD21_Y,2000,Volkswagen,New Beetle
3VWCS21_1,2001,Volkswagen,New Beetle
3VWCB21_2,2002,Volkswagen,New Beetle
3VWCD21_2,2002,Volkswagen,New Beetle
3VWBK21_3,2003,Volkswagen,New Beetle
3VWBP21_3,2003,Volkswagen,New Beetle
3VWCK21_3,2003,Volkswagen,New Beetle
3VWCP21_3,2003,Volkswagen,New Beetle
3VWCM21_4,2004,Volkswagen,New Beetle
3VWCM31_4,2004,Volkswagen,New Beetle
3VWCM31_5,2005,Volkswagen,New Beetle
3VWRF31_6,2006,Volkswagen,New Beetle
3VWSF31_6,2006,Volkswagen,New Beetle
3VWPW31_7,2007,Volkswagen,New Beetle
3VWRG31_7,2007,Volkswagen,New Beetle
3VWRW31_7,2007,Volkswagen,New Beetle
3VWFW31_8,2008,Volkswagen,New Beetle
3VWSG31_9,2009,Volkswagen,New Beetle
3VWRW3A_A,2010,Volkswagen,New Beetle
WVWNA63_W,1998,Volkswagen,Passat
WVWRH63_1,2001,Volkswagen,Passat
WVWVD63_3,2003,Volkswagen,Passat
WVWND63_4,2004,Volkswagen,Passat
WVWVD63_4,2004,Volkswagen,Passat
WVWAK73_6,2006,Volkswagen,Passat
WVWEK73_6,2006,Volkswagen,Passat
WVWEU73_6,2006,Volkswagen,Passat
WVWEU93_6,2006,Volkswagen,Passat
WVWGK73_6,2006,Volkswagen,Passat
WVWLK73_7,2007,Volkswagen,Passat
WVWTK73_7,2007,Volkswagen,Passat
WVWVU73_7,2007,Volkswagen,Passat
WVWAK73_8,2008,Volkswagen,Passat
WVWTK73_8,2008,Volkswagen,Passat
WVWJK7A_A,2010,Volkswagen,Passat
1VWBP7A_C,2012,Volkswagen,Passat
1VWAH7A_D,2013,Volkswagen,Passat
1VWAP7A_D,2013,Volkswagen,Passat
1VWBP7A_D,2013,Volkswagen,Passat
1VWAH7A_E,2014,Volkswagen,Passat
1VWAT7A_E,2014,Volkswagen,Passat
1VWBN7A_E,2014,Volkswagen,Passat
1VWBP7A_E,2014,Volkswagen,Passat
1VWBT7A_E,2014,Volkswagen,Passat
1VWAS7A_F,2015,Volkswagen,Passat
1VWAT7A_F,2015,Volkswagen,Passat
1VWBS7A_F,2015,Volkswagen,Passat
1VWBT7A_F,2015,Volkswagen,Passat
1VWAT7A_G,2016,Volkswagen,Passat
1VWBT7A_G,2016,Volkswagen,Passat
1VWDT7A_H,2017,Volkswagen,Passat
WVWKG61_4,2004,Volkswagen,R32
WVWKC71_8,2008,Volkswagen,R32
WVWBA71_9,2009,Volkswagen,Rabbit
2C4RVAB_C,2012,Volkswagen,Routan
WVGAV75_9,2009,Volkswagen,Tiguan
WVGAV7A_A,2010,Volkswagen,Tiguan
WVGAV7A_B,2011,Volkswagen,Tiguan
WVGAV7A_C,2012,Volkswagen,Tiguan
WVGAV3A_D,2013,Volkswagen,Tiguan
WVGAV7A_D,2013,Volkswagen,Tiguan
WVGBV3A_D,2013,Volkswagen,Tiguan
WVGBV7A_D,2013,Volkswagen,Tiguan
WVGAV3A_E,2014,Volkswagen,Tiguan
WVGBV3A_E,2014,Volkswagen,Tiguan
WVGAV7A_G,2016,Volkswagen,Tiguan
WVGBV7A_G,2016,Volkswagen,Tiguan
WVGBV7A_H,2017,Volkswagen,Tiguan
WVGSV7A_H,2017,Volkswagen,Tiguan
WVGFK7A_A,2010,Volkswagen,Touareg
WVGEF9B_D,2013,Volkswagen,Touareg
WVGEP9B_D,2013,Volkswagen,Touareg
WVGEF9B_G,2016,Volkswagen,Touareg
WVGRF7B_H,2017,Volkswagen,Touareg
YV1MK67_8,2008,Volvo,C30
YV1NC53_1,2001,Volvo,C70
YV1MC67_8,2008,Volvo,C70
YV1MC67_9,2009,Volvo,C70
YV1MS38_4,2004,Volvo,S40
YV1MS38_5,2005,Volvo,S40
YV1MS38_7,2007,Volvo,S40
YV1MS38_9,2009,Volvo,S40
YV1RS61_1,2001,Volvo,S60
YV1RS58_2,2002,Volvo,S60
YV1RH59_4,2004,Volvo,S60
YV1RS59_6,2006,Volvo,S60
YV1RS59_8,2008,Volvo,S60
YV1902F_C,2012,Volvo,S60
YV1TS91_3,2003,Volvo,S80
YV1TS91_4,2004,Volvo,S80
YV1MJ68_7,2007,Volvo,V50
YV1SW53_1,2001,Volvo,V70
YV1SZ58_1,2001,Volvo,V70
YV4982D_A,2010,Volvo,XC60
YV4902D_C,2012,Volvo,XC60
YV4612R_F,2015,Volvo,XC60
YV4SZ59_6,2006,Volvo,XC70
YV1CY59_4,2004,Volvo,XC90
YV1CZ59_4,2004,Volvo,XC90
YV1CZ91_4,2004,Volvo,XC90
YV1CY59_5,2005,Volvo,XC90
YV4CY59_6,2006,Volvo,XC90
YV4CZ59_6,2006,Volvo,XC90
YV4CZ85_6,2006,Volvo,XC90
YV4CY98_7,2007,Volvo,XC90
YV4852C_A,2010,Volvo,XC90
YV4952C_B,2011,Volvo,XC90
